Cell_Name,Density,Replicate,Drug_Name,Dose,Mitomycin_C,Time,Relative_Wound_Density,Relative_Caspase
KKK_D068,25000,2,Sorafenib,0.31,Yes,54,96.23647,315444.25
KKK_D068,25000,2,Sorafenib,0.31,Yes,56,95.47791,338462.45
KKK_D068,25000,2,Sorafenib,0.31,Yes,58,95.67995,371965
KKK_D068,25000,2,Sorafenib,0.31,Yes,60,96.4831,393263.75
KKK_D068,25000,2,Sorafenib,0.31,Yes,62,95.95173,417750.65
KKK_D068,25000,2,Sorafenib,0.31,Yes,64,96.7452,438313.35
KKK_D068,25000,2,Sorafenib,0.31,Yes,66,96.48169,469341.55
KKK_D068,25000,2,Sorafenib,0.31,Yes,68,97.06221,493312.45
KKK_D068,25000,2,Sorafenib,0.31,Yes,70,95.96976,536354.9
KKK_D068,25000,2,Sorafenib,0.31,Yes,72,96.31115,592896.6
KKK_D068,25000,2,Sorafenib,0.156,Yes,0,0,7152.8465
KKK_D068,25000,2,Sorafenib,0.156,Yes,2,12.33429,9498.782
KKK_D068,25000,2,Sorafenib,0.156,Yes,4,22.2057,10355.738
KKK_D068,25000,2,Sorafenib,0.156,Yes,6,34.66113,15406.995
KKK_D068,25000,2,Sorafenib,0.156,Yes,8,45.62237,15418.6
KKK_D068,25000,2,Sorafenib,0.156,Yes,10,55.60798,17077.725
KKK_D068,25000,2,Sorafenib,0.156,Yes,12,65.95196,16379.97
KKK_D068,25000,2,Sorafenib,0.156,Yes,14,73.26566,22476.465
KKK_D068,25000,2,Sorafenib,0.156,Yes,16,82.71398,28806.11
KKK_D068,25000,2,Sorafenib,0.156,Yes,18,86.09603,31858.025
KKK_D068,25000,2,Sorafenib,0.156,Yes,20,90.94586,31307.69
KKK_D068,25000,2,Sorafenib,0.156,Yes,22,90.35289,32030.75
KKK_D068,25000,2,Sorafenib,0.156,Yes,24,92.14514,40864.56
KKK_D068,25000,2,Sorafenib,0.156,Yes,26,94.14168,46041.665
KKK_D068,25000,2,Sorafenib,0.156,Yes,28,94.08334,52452.6
KKK_D068,25000,2,Sorafenib,0.156,Yes,30,93.82339,63629.28
KKK_D068,25000,2,Sorafenib,0.156,Yes,32,94.28015,83041.745
KKK_D068,25000,2,Sorafenib,0.156,Yes,34,94.85135,107018.4
KKK_D068,25000,2,Sorafenib,0.156,Yes,36,94.51933,128664.4
KKK_D068,25000,2,Sorafenib,0.156,Yes,38,96.0681,142358.95
KKK_D068,25000,2,Sorafenib,0.156,Yes,40,97.09839,155722.7
KKK_D068,25000,2,Sorafenib,0.156,Yes,42,96.7372,159967.65
KKK_D068,25000,2,Sorafenib,0.156,Yes,44,95.116,164288.4
KKK_D068,25000,2,Sorafenib,0.156,Yes,46,95.46794,202262.65
KKK_D068,25000,2,Sorafenib,0.156,Yes,48,95.88766,228117.1
KKK_D068,25000,2,Sorafenib,0.156,Yes,50,96.39753,248572.8
KKK_D068,25000,2,Sorafenib,0.156,Yes,52,95.97031,271707
KKK_D068,25000,2,Sorafenib,0.156,Yes,54,94.8181,316640.5
KKK_D068,25000,2,Sorafenib,0.156,Yes,56,94.39503,356509.95
KKK_D068,25000,2,Sorafenib,0.156,Yes,58,95.67916,402826.4
KKK_D068,25000,2,Sorafenib,0.156,Yes,60,96.94515,434592.85
KKK_D068,25000,2,Sorafenib,0.156,Yes,62,96.30309,457324.35
KKK_D068,25000,2,Sorafenib,0.156,Yes,64,94.51696,488106.6
KKK_D068,25000,2,Sorafenib,0.156,Yes,66,95.37603,517495.85
KKK_D068,25000,2,Sorafenib,0.156,Yes,68,95.22781,562685.9
KKK_D068,25000,2,Sorafenib,0.156,Yes,70,93.0892,589816.4
KKK_D068,25000,2,Sorafenib,0.156,Yes,72,94.32388,611284.45
KKK_D068,25000,2,Sorafenib,0,Yes,0,0,8070.252583
KKK_D068,25000,2,Sorafenib,0,Yes,2,8.957101667,9943.224167
KKK_D068,25000,2,Sorafenib,0,Yes,4,17.66168583,12823.77783
KKK_D068,25000,2,Sorafenib,0,Yes,6,27.84081,14844.22167
KKK_D068,25000,2,Sorafenib,0,Yes,8,37.66779917,15148.04025
KKK_D068,25000,2,Sorafenib,0,Yes,10,46.941105,16605.74767
KKK_D068,25000,2,Sorafenib,0,Yes,12,54.54374083,19438.46083
KKK_D068,25000,2,Sorafenib,0,Yes,14,61.74908083,21208.10833
KKK_D068,25000,2,Sorafenib,0,Yes,16,67.0529475,26400.1275
KKK_D068,25000,2,Sorafenib,0,Yes,18,72.34532833,31448.59833
KKK_D068,25000,2,Sorafenib,0,Yes,20,76.0272975,39187.82833
KKK_D068,25000,2,Sorafenib,0,Yes,22,79.2675075,53873.00417
KKK_D068,25000,2,Sorafenib,0,Yes,24,81.69097667,61723.77167
KKK_D068,25000,2,Sorafenib,0,Yes,26,82.601275,63577.12833
KKK_D068,25000,2,Sorafenib,0,Yes,28,83.703215,69563.455
KKK_D068,25000,2,Sorafenib,0,Yes,30,84.93301167,83154.3525
KKK_D068,25000,2,Sorafenib,0,Yes,32,86.1899975,99602.79917
KKK_D068,25000,2,Sorafenib,0,Yes,34,86.48675417,108605.5383
KKK_D068,25000,2,Sorafenib,0,Yes,36,87.19346417,127757.6908
KKK_D068,25000,2,Sorafenib,0,Yes,38,87.51342583,144602.1933
KKK_D068,25000,2,Sorafenib,0,Yes,40,87.80111083,166179.0833
KKK_D068,25000,2,Sorafenib,0,Yes,42,88.501595,192514.4833
KKK_D068,25000,2,Sorafenib,0,Yes,44,88.8031075,214683.3583
KKK_D068,25000,2,Sorafenib,0,Yes,46,89.43097917,235736.9917
KKK_D068,25000,2,Sorafenib,0,Yes,48,89.2938225,269442.0917
KKK_D068,25000,2,Sorafenib,0,Yes,50,89.42445583,310019.475
KKK_D068,25000,2,Sorafenib,0,Yes,52,89.60840667,340341.9083
KKK_D068,25000,2,Sorafenib,0,Yes,54,89.76306833,378819.1917
KKK_D068,25000,2,Sorafenib,0,Yes,56,90.42396583,403596.575
KKK_D068,25000,2,Sorafenib,0,Yes,58,90.97681083,436126.9583
KKK_D068,25000,2,Sorafenib,0,Yes,60,91.37756417,469994.75
KKK_D068,25000,2,Sorafenib,0,Yes,62,91.441045,503625.8833
KKK_D068,25000,2,Sorafenib,0,Yes,64,91.2600825,537762.0167
KKK_D068,25000,2,Sorafenib,0,Yes,66,90.8247725,570171.1333
KKK_D068,25000,2,Sorafenib,0,Yes,68,91.44065917,597949.8667
KKK_D068,25000,2,Sorafenib,0,Yes,70,91.20754667,628298.425
KKK_D068,25000,2,Sorafenib,0,Yes,72,91.59407667,663778.5583
KKK_D068,25000,2,Staurosporine,10,Yes,0,0,6284.934
KKK_D068,25000,2,Staurosporine,10,Yes,2,1.871953,50765.59
KKK_D068,25000,2,Staurosporine,10,Yes,4,2.856429,156745.8
KKK_D068,25000,2,Staurosporine,10,Yes,6,2.703664,311334
KKK_D068,25000,2,Staurosporine,10,Yes,8,2.603046,374483.9
KKK_D068,25000,2,Staurosporine,10,Yes,10,3.178756,448394.9
KKK_D068,25000,2,Staurosporine,10,Yes,12,2.650779,516324
KKK_D068,25000,2,Staurosporine,10,Yes,14,2.864742,563916
KKK_D068,25000,2,Staurosporine,10,Yes,16,2.828774,543506.5
KKK_D068,25000,2,Staurosporine,10,Yes,18,3.283344,535481.4
KKK_D068,25000,2,Staurosporine,10,Yes,20,3.481509,517577.8
KKK_D068,25000,2,Staurosporine,10,Yes,22,3.086236,492873.8
KKK_D068,25000,2,Staurosporine,10,Yes,24,2.893975,478981.6
KKK_D068,25000,2,Staurosporine,10,Yes,26,2.817537,452299.2
KKK_D068,25000,2,Staurosporine,10,Yes,28,3.213113,431757.6
KKK_D068,25000,2,Staurosporine,10,Yes,30,3.411732,423155.6
KKK_D068,25000,2,Staurosporine,10,Yes,32,3.075538,432372.9
KKK_D068,25000,2,Staurosporine,10,Yes,34,3.018704,423727.9
KKK_D068,25000,2,Staurosporine,10,Yes,36,3.216093,416494.3
KKK_D068,25000,2,Staurosporine,10,Yes,38,3.231442,418421.8
KKK_D068,25000,2,Staurosporine,10,Yes,40,2.968877,417074.7
KKK_D068,25000,2,Staurosporine,10,Yes,42,3.130101,407656.4
KKK_D068,25000,2,Staurosporine,10,Yes,44,2.701222,404513.5
KKK_D068,25000,2,Staurosporine,10,Yes,46,2.771933,392597.3
KKK_D068,25000,2,Staurosporine,10,Yes,48,3.082527,388334.8
KKK_D068,25000,2,Staurosporine,10,Yes,50,2.727864,387699.8
KKK_D068,25000,2,Staurosporine,10,Yes,52,3.008101,388887
KKK_D068,25000,2,Staurosporine,10,Yes,54,2.500708,393282.8
KKK_D068,25000,2,Staurosporine,10,Yes,56,2.886116,405755.5
KKK_D068,25000,2,Staurosporine,10,Yes,58,2.577583,405426.1
KKK_D068,25000,2,Staurosporine,10,Yes,60,2.58679,411073.2
KKK_D068,25000,2,Staurosporine,10,Yes,62,2.822808,414406.1
KKK_D068,25000,2,Staurosporine,10,Yes,64,2.573438,418294.7
KKK_D068,25000,2,Staurosporine,10,Yes,66,2.755795,419091.7
KKK_D068,25000,2,Staurosporine,10,Yes,68,2.924215,427147.2
KKK_D068,25000,2,Staurosporine,10,Yes,70,2.68584,435932.8
KKK_D068,25000,2,Staurosporine,10,Yes,72,2.699248,445156.6
KKK_D068,25000,2,Staurosporine,5,Yes,0,0,17837.28
KKK_D068,25000,2,Staurosporine,5,Yes,2,2.844321,55301.01
KKK_D068,25000,2,Staurosporine,5,Yes,4,3.803792,123207
KKK_D068,25000,2,Staurosporine,5,Yes,6,4.140323,221890.1
KKK_D068,25000,2,Staurosporine,5,Yes,8,4.726886,320563.4
KKK_D068,25000,2,Staurosporine,5,Yes,10,4.833127,436885.8
KKK_D068,25000,2,Staurosporine,5,Yes,12,4.885809,563178.2
KKK_D068,25000,2,Staurosporine,5,Yes,14,4.698968,667375.1
KKK_D068,25000,2,Staurosporine,5,Yes,16,5.424334,755318.9
KKK_D068,25000,2,Staurosporine,5,Yes,18,5.432457,763585.8
KKK_D068,25000,2,Staurosporine,5,Yes,20,5.429386,750343.6
KKK_D068,25000,2,Staurosporine,5,Yes,22,5.203857,725503.4
KKK_D068,25000,2,Staurosporine,5,Yes,24,5.160976,702609.6
KKK_D068,25000,2,Staurosporine,5,Yes,26,5.170115,682146.9
KKK_D068,25000,2,Staurosporine,5,Yes,28,5.188428,655870.8
KKK_D068,25000,2,Staurosporine,5,Yes,30,5.427629,623372.1
KKK_D068,25000,2,Staurosporine,5,Yes,32,5.164658,587291.4
KKK_D068,25000,2,Staurosporine,5,Yes,34,5.303014,559018.4
KKK_D068,25000,2,Staurosporine,5,Yes,36,5.406298,523072.9
KKK_D068,25000,2,Staurosporine,5,Yes,38,5.1524,494636.2
KKK_D068,25000,2,Staurosporine,5,Yes,40,5.800024,458380.6
KKK_D068,25000,2,Staurosporine,5,Yes,42,5.036004,441836.6
KKK_D068,25000,2,Staurosporine,5,Yes,44,5.344978,429797.9
KKK_D068,25000,2,Staurosporine,5,Yes,46,5.116397,410215.9
KKK_D068,25000,2,Staurosporine,5,Yes,48,5.213891,399918.1
KKK_D068,25000,2,Staurosporine,5,Yes,50,5.411669,388121.3
KKK_D068,25000,2,Staurosporine,5,Yes,52,5.517755,370728
KKK_D068,25000,2,Staurosporine,5,Yes,54,5.473404,367295.5
KKK_D068,25000,2,Staurosporine,5,Yes,56,5.377423,359312.8
KKK_D068,25000,2,Staurosporine,5,Yes,58,5.446396,344448.3
KKK_D068,25000,2,Staurosporine,5,Yes,60,5.352512,346599.3
KKK_D068,25000,2,Staurosporine,5,Yes,62,5.365192,347643.6
KKK_D068,25000,2,Staurosporine,5,Yes,64,5.398559,345352.2
KKK_D068,25000,2,Staurosporine,5,Yes,66,5.619361,343607.2
KKK_D068,25000,2,Staurosporine,5,Yes,68,5.751757,338622.1
KKK_D068,25000,2,Staurosporine,5,Yes,70,5.68135,334104.4
KKK_D068,25000,2,Staurosporine,5,Yes,72,5.587408,332693.9
KKK_D068,25000,2,Staurosporine,2.5,Yes,0,0,16336.54
KKK_D068,25000,2,Staurosporine,2.5,Yes,2,2.656694,42325.91
KKK_D068,25000,2,Staurosporine,2.5,Yes,4,4.830178,63799.83
KKK_D068,25000,2,Staurosporine,2.5,Yes,6,5.946399,96693.5
KKK_D068,25000,2,Staurosporine,2.5,Yes,8,6.256622,194145.6
KKK_D068,25000,2,Staurosporine,2.5,Yes,10,6.769856,286853
KKK_D068,25000,2,Staurosporine,2.5,Yes,12,6.766653,404589.5
KKK_D068,25000,2,Staurosporine,2.5,Yes,14,7.279064,545118.7
KKK_D068,25000,2,Staurosporine,2.5,Yes,16,7.690022,648011.4
KKK_D068,25000,2,Staurosporine,2.5,Yes,18,7.346554,748582.4
KKK_D068,25000,2,Staurosporine,2.5,Yes,20,6.580195,784854.5
KKK_D068,25000,2,Staurosporine,2.5,Yes,22,7.090101,792636.4
KKK_D068,25000,2,Staurosporine,2.5,Yes,24,7.339218,771069.6
KKK_D068,25000,2,Staurosporine,2.5,Yes,26,7.220541,732962.9
KKK_D068,25000,2,Staurosporine,2.5,Yes,28,7.514283,712515.1
KKK_D068,25000,2,Staurosporine,2.5,Yes,30,7.487272,674169.2
KKK_D068,25000,2,Staurosporine,2.5,Yes,32,7.09142,632754.8
KKK_D068,25000,2,Staurosporine,2.5,Yes,34,8.013776,601322.8
KKK_D068,25000,2,Staurosporine,2.5,Yes,36,8.72918,566766.7
KKK_D068,25000,2,Staurosporine,2.5,Yes,38,8.163996,512474.6
KKK_D068,25000,2,Staurosporine,2.5,Yes,40,8.413433,478836.6
KKK_D068,25000,2,Staurosporine,2.5,Yes,42,8.510849,440866.6
KKK_D068,25000,2,Staurosporine,2.5,Yes,44,9.262999,408292.4
KKK_D068,25000,2,Staurosporine,2.5,Yes,46,8.588568,378556.3
KKK_D068,25000,2,Staurosporine,2.5,Yes,48,8.535327,357356.8
KKK_D068,25000,2,Staurosporine,2.5,Yes,50,8.539902,339631.7
KKK_D068,25000,2,Staurosporine,2.5,Yes,52,9.76874,333570.3
KKK_D068,25000,2,Staurosporine,2.5,Yes,54,8.684028,324906.8
KKK_D068,25000,2,Staurosporine,2.5,Yes,56,8.812085,308489.5
KKK_D068,25000,2,Staurosporine,2.5,Yes,58,8.370326,303052.7
KKK_D068,25000,2,Staurosporine,2.5,Yes,60,8.793596,289622.3
KKK_D068,25000,2,Staurosporine,2.5,Yes,62,8.288536,289875.6
KKK_D068,25000,2,Staurosporine,2.5,Yes,64,8.557671,281644.4
KKK_D068,25000,2,Staurosporine,2.5,Yes,66,9.427519,280464.9
KKK_D068,25000,2,Staurosporine,2.5,Yes,68,9.405734,282378.8
KKK_D068,25000,2,Staurosporine,2.5,Yes,70,9.800633,282311.3
KKK_D068,25000,2,Staurosporine,2.5,Yes,72,9.167823,281531.1
KKK_D068,25000,2,Staurosporine,1.25,Yes,0,0,17529.85
KKK_D068,25000,2,Staurosporine,1.25,Yes,2,4.798946,23455.96
KKK_D068,25000,2,Staurosporine,1.25,Yes,4,8.323543,52188.51
KKK_D068,25000,2,Staurosporine,1.25,Yes,6,10.41413,69071.44
KKK_D068,25000,2,Staurosporine,1.25,Yes,8,12.5093,110018.7
KKK_D068,25000,2,Staurosporine,1.25,Yes,10,13.81669,167750.5
KKK_D068,25000,2,Staurosporine,1.25,Yes,12,14.24842,245359.1
KKK_D068,25000,2,Staurosporine,1.25,Yes,14,15.09326,333253.6
KKK_D068,25000,2,Staurosporine,1.25,Yes,16,15.97925,407205.8
KKK_D068,25000,2,Staurosporine,1.25,Yes,18,16.56937,493330.1
KKK_D068,25000,2,Staurosporine,1.25,Yes,20,15.72804,532986
KKK_D068,25000,2,Staurosporine,1.25,Yes,22,16.14261,571507
KKK_D068,25000,2,Staurosporine,1.25,Yes,24,15.96875,590318.8
KKK_D068,25000,2,Staurosporine,1.25,Yes,26,15.88102,587162.6
KKK_D068,25000,2,Staurosporine,1.25,Yes,28,15.58719,578961.9
KKK_D068,25000,2,Staurosporine,1.25,Yes,30,16.59217,577238.6
KKK_D068,25000,2,Staurosporine,1.25,Yes,32,16.6175,573870.1
KKK_D068,25000,2,Staurosporine,1.25,Yes,34,15.53475,570698.8
KKK_D068,25000,2,Staurosporine,1.25,Yes,36,15.83567,567970.6
KKK_D068,25000,2,Staurosporine,1.25,Yes,38,16.68925,551723.2
KKK_D068,25000,2,Staurosporine,1.25,Yes,40,16.99458,527319
KKK_D068,25000,2,Staurosporine,1.25,Yes,42,16.24713,500388.6
KKK_D068,25000,2,Staurosporine,1.25,Yes,44,17.03757,488656.1
KKK_D068,25000,2,Staurosporine,1.25,Yes,46,17.72428,475051
KKK_D068,25000,2,Staurosporine,1.25,Yes,48,16.78655,460952.4
KKK_D068,25000,2,Staurosporine,1.25,Yes,50,16.60325,448891.8
KKK_D068,25000,2,Staurosporine,1.25,Yes,52,16.20387,445704.9
KKK_D068,25000,2,Staurosporine,1.25,Yes,54,16.06907,443801
KKK_D068,25000,2,Staurosporine,1.25,Yes,56,17.35309,430576.2
KKK_D068,25000,2,Staurosporine,1.25,Yes,58,17.26512,422292
KKK_D068,25000,2,Staurosporine,1.25,Yes,60,17.54879,414284.8
KKK_D068,25000,2,Staurosporine,1.25,Yes,62,16.9985,411315.3
KKK_D068,25000,2,Staurosporine,1.25,Yes,64,16.43845,409173.1
KKK_D068,25000,2,Staurosporine,1.25,Yes,66,17.63782,402938
KKK_D068,25000,2,Staurosporine,1.25,Yes,68,17.14662,394698.1
KKK_D068,25000,2,Staurosporine,1.25,Yes,70,17.60128,397319.6
KKK_D068,25000,2,Staurosporine,1.25,Yes,72,17.36457,401713.8
KKK_D068,25000,2,Staurosporine,0.625,Yes,0,0,23779.66
KKK_D068,25000,2,Staurosporine,0.625,Yes,2,7.137059,34413.59
KKK_D068,25000,2,Staurosporine,0.625,Yes,4,11.59461,37266.02
KKK_D068,25000,2,Staurosporine,0.625,Yes,6,15.77197,52078.3
KKK_D068,25000,2,Staurosporine,0.625,Yes,8,18.03757,70574.91
KKK_D068,25000,2,Staurosporine,0.625,Yes,10,20.08692,66136.5
KKK_D068,25000,2,Staurosporine,0.625,Yes,12,21.07233,104552
KKK_D068,25000,2,Staurosporine,0.625,Yes,14,22.33745,121730.8
KKK_D068,25000,2,Staurosporine,0.625,Yes,16,23.23447,149697.3
KKK_D068,25000,2,Staurosporine,0.625,Yes,18,24.40668,163413
KKK_D068,25000,2,Staurosporine,0.625,Yes,20,24.17529,196197.5
KKK_D068,25000,2,Staurosporine,0.625,Yes,22,25.38044,218953.6
KKK_D068,25000,2,Staurosporine,0.625,Yes,24,25.10852,236691.9
KKK_D068,25000,2,Staurosporine,0.625,Yes,26,26.22105,231143.2
KKK_D068,25000,2,Staurosporine,0.625,Yes,28,25.79263,231499.8
KKK_D068,25000,2,Staurosporine,0.625,Yes,30,26.67351,242786.6
KKK_D068,25000,2,Staurosporine,0.625,Yes,32,26.63668,258203.9
KKK_D068,25000,2,Staurosporine,0.625,Yes,34,27.15683,251790.7
KKK_D068,25000,2,Staurosporine,0.625,Yes,36,27.79707,262304.3
KKK_D068,25000,2,Staurosporine,0.625,Yes,38,29.05951,253893.1
KKK_D068,25000,2,Staurosporine,0.625,Yes,40,29.40575,265446.4
KKK_D068,25000,2,Staurosporine,0.625,Yes,42,28.94653,268412.6
KKK_D068,25000,2,Staurosporine,0.625,Yes,44,29.88703,287531.3
KKK_D068,25000,2,Staurosporine,0.625,Yes,46,30.08966,312347
KKK_D068,25000,2,Staurosporine,0.625,Yes,48,30.3983,325479.7
KKK_D068,25000,2,Staurosporine,0.625,Yes,50,31.47604,340307.8
KKK_D068,25000,2,Staurosporine,0.625,Yes,52,31.13043,352630.6
KKK_D068,25000,2,Staurosporine,0.625,Yes,54,32.02824,363210.4
KKK_D068,25000,2,Staurosporine,0.625,Yes,56,32.24353,381493.5
KKK_D068,25000,2,Staurosporine,0.625,Yes,58,31.92025,402338.3
KKK_D068,25000,2,Staurosporine,0.625,Yes,60,32.07116,418112.2
KKK_D068,25000,2,Staurosporine,0.625,Yes,62,32.22681,424311.1
KKK_D068,25000,2,Staurosporine,0.625,Yes,64,32.5564,423645.8
KKK_D068,25000,2,Staurosporine,0.625,Yes,66,32.62531,423363.5
KKK_D068,25000,2,Staurosporine,0.625,Yes,68,33.26566,432415.6
KKK_D068,25000,2,Staurosporine,0.625,Yes,70,33.40389,433482.9
KKK_D068,25000,2,Staurosporine,0.625,Yes,72,33.52283,437463.9
KKK_D068,25000,2,Staurosporine,0.31,Yes,0,0,20901.44
KKK_D068,25000,2,Staurosporine,0.31,Yes,2,8.21316,16536.66
KKK_D068,25000,2,Staurosporine,0.31,Yes,4,12.7099,44006.3
KKK_D068,25000,2,Staurosporine,0.31,Yes,6,16.47507,52844.78
KKK_D068,25000,2,Staurosporine,0.31,Yes,8,20.40674,55274.26
KKK_D068,25000,2,Staurosporine,0.31,Yes,10,23.39307,71288.07
KKK_D068,25000,2,Staurosporine,0.31,Yes,12,26.22132,78789.19
KKK_D068,25000,2,Staurosporine,0.31,Yes,14,28.62762,87760.28
KKK_D068,25000,2,Staurosporine,0.31,Yes,16,31.74639,104710.1
KKK_D068,25000,2,Staurosporine,0.31,Yes,18,34.57352,131480.1
KKK_D068,25000,2,Staurosporine,0.31,Yes,20,36.77877,133707.7
KKK_D068,25000,2,Staurosporine,0.31,Yes,22,38.66475,137694.9
KKK_D068,25000,2,Staurosporine,0.31,Yes,24,40.98317,166731.2
KKK_D068,25000,2,Staurosporine,0.31,Yes,26,43.88347,183252.3
KKK_D068,25000,2,Staurosporine,0.31,Yes,28,45.62244,206382.3
KKK_D068,25000,2,Staurosporine,0.31,Yes,30,47.0706,259955.5
KKK_D068,25000,2,Staurosporine,0.31,Yes,32,49.08247,272760.3
KKK_D068,25000,2,Staurosporine,0.31,Yes,34,50.47087,289747.5
KKK_D068,25000,2,Staurosporine,0.31,Yes,36,49.50487,292169.2
KKK_D068,25000,2,Staurosporine,0.31,Yes,38,51.03502,292926.8
KKK_D068,25000,2,Staurosporine,0.31,Yes,40,52.06008,305615.8
KKK_D068,25000,2,Staurosporine,0.31,Yes,42,53.29077,315096.8
KKK_D068,25000,2,Staurosporine,0.31,Yes,44,54.44239,304256
KKK_D068,25000,2,Staurosporine,0.31,Yes,46,54.84576,294389.1
KKK_D068,25000,2,Staurosporine,0.31,Yes,48,54.03485,306008.9
KKK_D068,25000,2,Staurosporine,0.31,Yes,50,56.39244,299418
KKK_D068,25000,2,Staurosporine,0.31,Yes,52,56.30344,297489.2
KKK_D068,25000,2,Staurosporine,0.31,Yes,54,54.73928,312187
KKK_D068,25000,2,Staurosporine,0.31,Yes,56,55.24853,336574
KKK_D068,25000,2,Staurosporine,0.31,Yes,58,56.85857,351613.3
KKK_D068,25000,2,Staurosporine,0.31,Yes,60,57.43739,361061.3
KKK_D068,25000,2,Staurosporine,0.31,Yes,62,57.79545,374217.8
KKK_D068,25000,2,Staurosporine,0.31,Yes,64,58.27734,389098.1
KKK_D068,25000,2,Staurosporine,0.31,Yes,66,59.02312,384822
KKK_D068,25000,2,Staurosporine,0.31,Yes,68,60.84299,389416.3
KKK_D068,25000,2,Staurosporine,0.31,Yes,70,60.87889,400703.2
KKK_D068,25000,2,Staurosporine,0.31,Yes,72,61.54501,387913.3
KKK_D068,25000,2,Staurosporine,0.156,Yes,0,0,5350.073
KKK_D068,25000,2,Staurosporine,0.156,Yes,2,10.00137,20412.1
KKK_D068,25000,2,Staurosporine,0.156,Yes,4,17.10727,9843.433
KKK_D068,25000,2,Staurosporine,0.156,Yes,6,23.15997,16100.65
KKK_D068,25000,2,Staurosporine,0.156,Yes,8,29.73263,18628.58
KKK_D068,25000,2,Staurosporine,0.156,Yes,10,35.90824,25512.59
KKK_D068,25000,2,Staurosporine,0.156,Yes,12,41.18404,44987.09
KKK_D068,25000,2,Staurosporine,0.156,Yes,14,46.08272,70428.77
KKK_D068,25000,2,Staurosporine,0.156,Yes,16,52.48468,75241.33
KKK_D068,25000,2,Staurosporine,0.156,Yes,18,54.67508,91871.28
KKK_D068,25000,2,Staurosporine,0.156,Yes,20,59.59216,118859
KKK_D068,25000,2,Staurosporine,0.156,Yes,22,61.66997,143446.1
KKK_D068,25000,2,Staurosporine,0.156,Yes,24,63.55731,161188.1
KKK_D068,25000,2,Staurosporine,0.156,Yes,26,66.2413,177792.6
KKK_D068,25000,2,Staurosporine,0.156,Yes,28,68.3037,185397.5
KKK_D068,25000,2,Staurosporine,0.156,Yes,30,69.55532,212606.9
KKK_D068,25000,2,Staurosporine,0.156,Yes,32,73.18705,239311.2
KKK_D068,25000,2,Staurosporine,0.156,Yes,34,74.09283,251178.4
KKK_D068,25000,2,Staurosporine,0.156,Yes,36,75.85645,253137.7
KKK_D068,25000,2,Staurosporine,0.156,Yes,38,77.6388,259789
KKK_D068,25000,2,Staurosporine,0.156,Yes,40,79.12157,285055.9
KKK_D068,25000,2,Staurosporine,0.156,Yes,42,78.26037,297601
KKK_D068,25000,2,Staurosporine,0.156,Yes,44,78.48667,325336.6
KKK_D068,25000,2,Staurosporine,0.156,Yes,46,78.50879,305641.2
KKK_D068,25000,2,Staurosporine,0.156,Yes,48,78.49146,325245.6
KKK_D068,25000,2,Staurosporine,0.156,Yes,50,80.27937,340827.8
KKK_D068,25000,2,Staurosporine,0.156,Yes,52,79.67072,369796.7
KKK_D068,25000,2,Staurosporine,0.156,Yes,54,76.97139,362030.8
KKK_D068,25000,2,Staurosporine,0.156,Yes,56,77.10143,366200.9
KKK_D068,25000,2,Staurosporine,0.156,Yes,58,77.44256,380457.3
KKK_D068,25000,2,Staurosporine,0.156,Yes,60,77.07955,395658.3
KKK_D068,25000,2,Staurosporine,0.156,Yes,62,74.70935,435572.1
KKK_D068,25000,2,Staurosporine,0.156,Yes,64,77.67487,463290.7
KKK_D068,25000,2,Staurosporine,0.156,Yes,66,78.11445,459676.4
KKK_D068,25000,2,Staurosporine,0.156,Yes,68,78.53362,473823.4
KKK_D068,25000,2,Staurosporine,0.156,Yes,70,78.7277,501022.3
KKK_D068,25000,2,Staurosporine,0.156,Yes,72,78.52774,515761
KKK_D068,25000,2,Staurosporine,0,Yes,0,0,8070.252583
KKK_D068,25000,2,Staurosporine,0,Yes,2,8.957101667,9943.224167
KKK_D068,25000,2,Staurosporine,0,Yes,4,17.66168583,12823.77783
KKK_D068,25000,2,Staurosporine,0,Yes,6,27.84081,14844.22167
KKK_D068,25000,2,Staurosporine,0,Yes,8,37.66779917,15148.04025
KKK_D068,25000,2,Staurosporine,0,Yes,10,46.941105,16605.74767
KKK_D068,25000,2,Staurosporine,0,Yes,12,54.54374083,19438.46083
KKK_D068,25000,2,Staurosporine,0,Yes,14,61.74908083,21208.10833
KKK_D068,25000,2,Staurosporine,0,Yes,16,67.0529475,26400.1275
KKK_D068,25000,2,Staurosporine,0,Yes,18,72.34532833,31448.59833
KKK_D068,25000,2,Staurosporine,0,Yes,20,76.0272975,39187.82833
KKK_D068,25000,2,Staurosporine,0,Yes,22,79.2675075,53873.00417
KKK_D068,25000,2,Staurosporine,0,Yes,24,81.69097667,61723.77167
KKK_D068,25000,2,Staurosporine,0,Yes,26,82.601275,63577.12833
KKK_D068,25000,2,Staurosporine,0,Yes,28,83.703215,69563.455
KKK_D068,25000,2,Staurosporine,0,Yes,30,84.93301167,83154.3525
KKK_D068,25000,2,Staurosporine,0,Yes,32,86.1899975,99602.79917
KKK_D068,25000,2,Staurosporine,0,Yes,34,86.48675417,108605.5383
KKK_D068,25000,2,Staurosporine,0,Yes,36,87.19346417,127757.6908
KKK_D068,25000,2,Staurosporine,0,Yes,38,87.51342583,144602.1933
